Mix	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	Tumor
SimData619	0.01068	0.06696	0.0202	0.05148	0.02976	0.04204	0.0176	0.04384	0.07308	0.04436	0.6
SimData62	0.0391615664626585	0.0229609184367375	0.0345613824552982	0.0517220688827553	0.0507620304812193	0.0130805232209288	0.0296811872474899	0.0480419216768671	0.0561622464898596	0.0538421536861474	0.600024000960038
SimData620	0.01068	0.06696	0.0202	0.05148	0.02976	0.04204	0.0176	0.04384	0.07308	0.04436	0.6
SimData621	0.01068	0.06696	0.0202	0.05148	0.02976	0.04204	0.0176	0.04384	0.07308	0.04436	0.6
SimData622	0.01068	0.06696	0.0202	0.05148	0.02976	0.04204	0.0176	0.04384	0.07308	0.04436	0.6
SimData623	0.01068	0.06696	0.0202	0.05148	0.02976	0.04204	0.0176	0.04384	0.07308	0.04436	0.6
SimData624	0.01068	0.06696	0.0202	0.05148	0.02976	0.04204	0.0176	0.04384	0.07308	0.04436	0.6
SimData625	0.01068	0.06696	0.0202	0.05148	0.02976	0.04204	0.0176	0.04384	0.07308	0.04436	0.6
SimData626	0.00801	0.05022	0.01515	0.03861	0.02232	0.03153	0.0132	0.03288	0.05481	0.03327	0.7
SimData627	0.00534	0.03348	0.0101	0.02574	0.01488	0.02102	0.0088	0.02192	0.03654	0.02218	0.8
SimData628	0.00267	0.01674	0.00505	0.01287	0.00744	0.01051	0.0044	0.01096	0.01827	0.01109	0.9
SimData629	0	0	0	0	0	0	0	0	0	0	1
SimData63	0.0391615664626585	0.0229609184367375	0.0345613824552982	0.0517220688827553	0.0507620304812193	0.0130805232209288	0.0296811872474899	0.0480419216768671	0.0561622464898596	0.0538421536861474	0.600024000960038
SimData630	0.0854085408540854	0.0044004400440044	0.168116811681168	0.136413641364136	0.0582058205820582	0.0756075607560756	0.0964096409640964	0.173517351735173	0.118311831183118	0.0836083608360836	0
SimData631	0.076866918022622	0.00396035643207889	0.151303617325559	0.122771049394445	0.0523847146243162	0.0680461241511736	0.0867678091028193	0.156164054764929	0.106479583162485	0.0752467722094989	0.100009000810073
SimData632	0.068325466037283	0.0035202816225298	0.134490759260741	0.109128730298424	0.0465637250980078	0.060484838787103	0.0771261700936075	0.138811104888391	0.0946475718057445	0.0668853508280662	0.200016001280102
SimData633	0.0597841848929425	0.00308021561509306	0.117678237476623	0.0954866840678848	0.04074285199964	0.0529237046593262	0.0674847239306751	0.121458502095147	0.0828157971057974	0.0585240966867681	0.300021001470103
SimData634	0.0512430745844751	0.00264015840950457	0.100866051963118	0.0818449106946417	0.0349220953257195	0.0453627217633058	0.0578434706082365	0.104106246374782	0.0709842590555433	0.0501630097805868	0.400024001440086
SimData635	0.0427021351067553	0.00220011000550028	0.0840542027101355	0.0682034101705085	0.0291014550727536	0.0378018900945047	0.048202410120506	0.0867543377168858	0.0591529576478824	0.0418020901045052	0.500025001250063
SimData636	0.0341613664546582	0.00176007040281611	0.0672426897075883	0.0545621824872995	0.0232809312372495	0.0302412096483859	0.0385615424616985	0.0694027761110445	0.047321892875715	0.0334413376535061	0.600024000960038
SimData637	0.0341613664546582	0.00176007040281611	0.0672426897075883	0.0545621824872995	0.0232809312372495	0.0302412096483859	0.0385615424616985	0.0694027761110445	0.047321892875715	0.0334413376535061	0.600024000960038
SimData638	0.0341613664546582	0.00176007040281611	0.0672426897075883	0.0545621824872995	0.0232809312372495	0.0302412096483859	0.0385615424616985	0.0694027761110445	0.047321892875715	0.0334413376535061	0.600024000960038
SimData639	0.0341613664546582	0.00176007040281611	0.0672426897075883	0.0545621824872995	0.0232809312372495	0.0302412096483859	0.0385615424616985	0.0694027761110445	0.047321892875715	0.0334413376535061	0.600024000960038
SimData64	0.0391615664626585	0.0229609184367375	0.0345613824552982	0.0517220688827553	0.0507620304812193	0.0130805232209288	0.0296811872474899	0.0480419216768671	0.0561622464898596	0.0538421536861474	0.600024000960038
SimData640	0.0341613664546582	0.00176007040281611	0.0672426897075883	0.0545621824872995	0.0232809312372495	0.0302412096483859	0.0385615424616985	0.0694027761110445	0.047321892875715	0.0334413376535061	0.600024000960038
SimData641	0.0341613664546582	0.00176007040281611	0.0672426897075883	0.0545621824872995	0.0232809312372495	0.0302412096483859	0.0385615424616985	0.0694027761110445	0.047321892875715	0.0334413376535061	0.600024000960038
SimData642	0.0341613664546582	0.00176007040281611	0.0672426897075883	0.0545621824872995	0.0232809312372495	0.0302412096483859	0.0385615424616985	0.0694027761110445	0.047321892875715	0.0334413376535061	0.600024000960038
SimData643	0.0256207686230587	0.00132003960118804	0.0504315129453884	0.0409212276368291	0.0174605238157145	0.0226806804204126	0.0289208676260288	0.0520515615468464	0.035491064731942	0.0250807524225727	0.700021000630019
SimData644	0.0170803416068321	0.000880017600352007	0.0336206724134483	0.0272805456109122	0.0116402328046561	0.0151203024060481	0.0192803856077122	0.0347006940138803	0.0236604732094642	0.0167203344066881	0.800016000320006
SimData645	0.00854008540085401	0.000440004400044	0.016810168101681	0.013640136401364	0.00582005820058201	0.00756007560075601	0.00964009640096401	0.017350173501735	0.011830118301183	0.00836008360083601	0.900009000090001
SimData646	0	0	0	0	0	0	0	0	0	0	1
SimData647	0.0955	0.1706	0.1233	0.1212	0.1297	0.1055	0.1094	0.0429	0.0953	0.0066	0
SimData648	0.08595	0.15354	0.11097	0.10908	0.11673	0.09495	0.09846	0.03861	0.08577	0.00594	0.1
SimData649	0.0764	0.13648	0.09864	0.09696	0.10376	0.0844	0.08752	0.03432	0.07624	0.00528	0.2
SimData65	0.0293708811264338	0.0172205166154985	0.0259207776233287	0.0387911637349121	0.038071142134264	0.00981029430882926	0.0222606678200346	0.036031080932428	0.0421212636379091	0.0403812114363431	0.700021000630019
SimData650	0.06685	0.11942	0.08631	0.08484	0.09079	0.07385	0.07658	0.03003	0.06671	0.00462	0.3
SimData651	0.0573	0.10236	0.07398	0.07272	0.07782	0.0633	0.06564	0.02574	0.05718	0.00396	0.4
SimData652	0.04775	0.0853	0.06165	0.0606	0.06485	0.05275	0.0547	0.02145	0.04765	0.0033	0.5
SimData653	0.0382	0.06824	0.04932	0.04848	0.05188	0.0422	0.04376	0.01716	0.03812	0.00264	0.6
SimData654	0.0382	0.06824	0.04932	0.04848	0.05188	0.0422	0.04376	0.01716	0.03812	0.00264	0.6
SimData655	0.0382	0.06824	0.04932	0.04848	0.05188	0.0422	0.04376	0.01716	0.03812	0.00264	0.6
SimData656	0.0382	0.06824	0.04932	0.04848	0.05188	0.0422	0.04376	0.01716	0.03812	0.00264	0.6
SimData657	0.0382	0.06824	0.04932	0.04848	0.05188	0.0422	0.04376	0.01716	0.03812	0.00264	0.6
SimData658	0.0382	0.06824	0.04932	0.04848	0.05188	0.0422	0.04376	0.01716	0.03812	0.00264	0.6
SimData659	0.0382	0.06824	0.04932	0.04848	0.05188	0.0422	0.04376	0.01716	0.03812	0.00264	0.6
SimData66	0.0195803916078322	0.0114802296045921	0.0172803456069121	0.0258605172103442	0.0253805076101522	0.00654013080261605	0.0148402968059361	0.0240204804096082	0.0280805616112322	0.0269205384107682	0.800016000320006
SimData660	0.02865	0.05118	0.03699	0.03636	0.03891	0.03165	0.03282	0.01287	0.02859	0.00198	0.7
SimData661	0.0191	0.03412	0.02466	0.02424	0.02594	0.0211	0.02188	0.00858	0.01906	0.00132	0.8
SimData662	0.00955	0.01706	0.01233	0.01212	0.01297	0.01055	0.01094	0.00429	0.00953	0.00066	0.9
SimData663	0	0	0	0	0	0	0	0	0	0	1
SimData664	0.227822782278228	0.0314031403140314	0.22002200220022	0.133513351335134	0.0953095309530953	0.0501050105010501	0.0584058405840584	0.0838083808380838	0.089008900890089	0.0106010601060106	0
SimData665	0.205038453460811	0.0282625436289266	0.198017821603944	0.120160814473303	0.0857777199947995	0.0450940584652619	0.0525647308257743	0.075426788410957	0.0801072096488684	0.00954085867728095	0.100009000810073
SimData666	0.182254580366429	0.0251220097607809	0.17601408112649	0.106808544683575	0.076246099687975	0.0400832066565325	0.0467237378990319	0.0670453636290903	0.0712056964557164	0.00848067845427634	0.200016001280102
SimData667	0.159471162981409	0.0219815387077095	0.154010780754653	0.0934565419579371	0.0667146700269019	0.035072455071855	0.040882861800326	0.0586641064874541	0.0623043613052914	0.00742051943636055	0.300021001470103
SimData668	0.136688201292078	0.0188411304678281	0.132007920475229	0.0801048062883773	0.0571834310058604	0.0300618037082225	0.0350421025261516	0.0502830169810189	0.0534032041922515	0.00636038162289737	0.400024001440086
SimData669	0.113905695284764	0.015700785039252	0.110005500275014	0.0667533376668834	0.047652382619131	0.0250512525626281	0.0292014600730037	0.0419020951047552	0.0445022251112556	0.00530026501325066	0.500025001250063
SimData67	0.00979009790097901	0.00574005740057401	0.00864008640086401	0.012930129301293	0.012690126901269	0.003270032700327	0.00742007420074201	0.012010120101201	0.014040140401404	0.013460134601346	0.900009000090001
SimData670	0.0911236449457978	0.0125605024200968	0.0880035201408056	0.0534021360854434	0.0381215248609944	0.0200408016320653	0.0233609344373775	0.0335213408536341	0.0356014240569623	0.00424016960678427	0.600024000960038
SimData671	0.0911236449457978	0.0125605024200968	0.0880035201408056	0.0534021360854434	0.0381215248609944	0.0200408016320653	0.0233609344373775	0.0335213408536341	0.0356014240569623	0.00424016960678427	0.600024000960038
SimData672	0.0911236449457978	0.0125605024200968	0.0880035201408056	0.0534021360854434	0.0381215248609944	0.0200408016320653	0.0233609344373775	0.0335213408536341	0.0356014240569623	0.00424016960678427	0.600024000960038
SimData673	0.0911236449457978	0.0125605024200968	0.0880035201408056	0.0534021360854434	0.0381215248609944	0.0200408016320653	0.0233609344373775	0.0335213408536341	0.0356014240569623	0.00424016960678427	0.600024000960038
SimData674	0.0911236449457978	0.0125605024200968	0.0880035201408056	0.0534021360854434	0.0381215248609944	0.0200408016320653	0.0233609344373775	0.0335213408536341	0.0356014240569623	0.00424016960678427	0.600024000960038
SimData675	0.0911236449457978	0.0125605024200968	0.0880035201408056	0.0534021360854434	0.0381215248609944	0.0200408016320653	0.0233609344373775	0.0335213408536341	0.0356014240569623	0.00424016960678427	0.600024000960038
SimData676	0.0911236449457978	0.0125605024200968	0.0880035201408056	0.0534021360854434	0.0381215248609944	0.0200408016320653	0.0233609344373775	0.0335213408536341	0.0356014240569623	0.00424016960678427	0.600024000960038
SimData677	0.0683420502615078	0.00942028260847825	0.0660019800594018	0.0400512015360461	0.0285908577257318	0.0150304509135274	0.0175205256157685	0.0251407542226267	0.0267008010240307	0.00318009540286209	0.700021000630019
SimData678	0.0455609112182244	0.00628012560251205	0.0440008800176003	0.0267005340106802	0.0190603812076242	0.0100202004040081	0.0116802336046721	0.0167603352067041	0.0178003560071201	0.00212004240084802	0.800016000320006
SimData679	0.022780227802278	0.003140031400314	0.0220002200022	0.013350133501335	0.00953009530095301	0.005010050100501	0.00584005840058401	0.00838008380083801	0.00890008900089001	0.001060010600106	0.900009000090001
SimData68	0	0	0	0	0	0	0	0	0	0	1
SimData680	0	0	0	0	0	0	0	0	0	0	1
SimData681	0.215021502150215	0.0238023802380238	0.0285028502850285	0.242224222422242	0.0292029202920292	0.0126012601260126	0.146314631463146	0.0624062406240624	0.131713171317132	0.108210821082108	0
SimData682	0.193517416567491	0.0214219279735176	0.0256523087077837	0.217999619965797	0.0262823654128872	0.0113410206918623	0.131681851366623	0.0561650548549369	0.118540668660179	0.097388764988849	0.100009000810073
SimData683	0.172013761100888	0.0190415233218658	0.0228018241459317	0.193775502040163	0.023361868949516	0.0100808064645172	0.117049363949116	0.0499239939195136	0.105368429474358	0.0865669253540283	0.200016001280102
SimData684	0.150510535737502	0.0166611662816397	0.0199513965977618	0.169551868630804	0.020441430900163	0.00882061744322103	0.102417169201844	0.043683057814047	0.0921964537517626	0.075745302171152	0.300021001470103
SimData685	0.129007740464428	0.0142808568514111	0.0171010260615637	0.145328719723183	0.0175210512630758	0.00756045362721763	0.087785267116027	0.0374422465347921	0.0790247414844891	0.064923895433726	0.400024001440086
SimData686	0.107505375268763	0.0119005950297515	0.0142507125356268	0.121106055302765	0.0146007300365018	0.00630031501575079	0.0731536576828841	0.0312015600780039	0.0658532926646332	0.0541027051352568	0.500025001250063
SimData687	0.0860034401376055	0.00952038081523261	0.0114004560182407	0.0968838753550142	0.0116804672186887	0.00504020160806432	0.0585223408936357	0.0249609984399376	0.0526821072842914	0.0432817312692508	0.600024000960038
SimData688	0.0860034401376055	0.00952038081523261	0.0114004560182407	0.0968838753550142	0.0116804672186887	0.00504020160806432	0.0585223408936357	0.0249609984399376	0.0526821072842914	0.0432817312692508	0.600024000960038
SimData689	0.0860034401376055	0.00952038081523261	0.0114004560182407	0.0968838753550142	0.0116804672186887	0.00504020160806432	0.0585223408936357	0.0249609984399376	0.0526821072842914	0.0432817312692508	0.600024000960038
SimData69	0.0408959104089591	0.0842915708429157	0.112788721127887	0.177182281771823	0.0380961903809619	0.0977902209779022	0.0738926107389261	0.0318968103189681	0.232576742325767	0.110588941105889	0
SimData690	0.0860034401376055	0.00952038081523261	0.0114004560182407	0.0968838753550142	0.0116804672186887	0.00504020160806432	0.0585223408936357	0.0249609984399376	0.0526821072842914	0.0432817312692508	0.600024000960038
SimData691	0.0860034401376055	0.00952038081523261	0.0114004560182407	0.0968838753550142	0.0116804672186887	0.00504020160806432	0.0585223408936357	0.0249609984399376	0.0526821072842914	0.0432817312692508	0.600024000960038
SimData692	0.0860034401376055	0.00952038081523261	0.0114004560182407	0.0968838753550142	0.0116804672186887	0.00504020160806432	0.0585223408936357	0.0249609984399376	0.0526821072842914	0.0432817312692508	0.600024000960038
SimData693	0.0860034401376055	0.00952038081523261	0.0114004560182407	0.0968838753550142	0.0116804672186887	0.00504020160806432	0.0585223408936357	0.0249609984399376	0.0526821072842914	0.0432817312692508	0.600024000960038
SimData694	0.0645019350580518	0.00714021420642619	0.00855025650769523	0.072662179865396	0.00876026280788424	0.0037801134034021	0.0438913167395022	0.0187205616168485	0.0395111853355601	0.0324609738292149	0.700021000630019
SimData695	0.0430008600172003	0.00476009520190404	0.00570011400228005	0.0484409688193764	0.00584011680233605	0.00252005040100802	0.0292605852117042	0.0124802496049921	0.0263405268105362	0.0216404328086562	0.800016000320006
SimData696	0.02150021500215	0.002380023800238	0.002850028500285	0.024220242202422	0.002920029200292	0.001260012600126	0.014630146301463	0.00624006240062401	0.013170131701317	0.010820108201082	0.900009000090001
SimData697	0	0	0	0	0	0	0	0	0	0	1
SimData698	0.0521947805219478	0.172782721727827	0.0798920107989201	0.0651934806519348	0.0914908509149085	0.185881411858814	0.0405959404059594	0.124887511248875	0.0247975202479752	0.162283771622838	0
SimData699	0.0469757721805038	0.155506004459599	0.0719035286824186	0.0586747192752652	0.082342589166975	0.167294943455089	0.0365367116959474	0.112399884010439	0.0223179913807757	0.146056854883061	0.0999910008099271
SimData7	0.00756	0.02712	0.09164	0.09024	0.00288	0.0388	0.00384	0.04348	0.08156	0.01288	0.6
SimData70	0.0368066873981342	0.0758631723144917	0.101510864022238	0.159465648091672	0.034286914177724	0.0880120789128978	0.0665040146386825	0.0287074163325301	0.209321161095501	0.0995310422062015	0.0999910008099271
SimData700	0.0417566594672426	0.138228941684665	0.0639148868090553	0.0521558275337973	0.0731941444684425	0.148708103351732	0.0324774018078554	0.0999120070394368	0.0198384129269658	0.12982961363091	0.199984001279898
SimData701	0.0365374423790335	0.120951533392663	0.0559260851740378	0.0456368054236203	0.064045516813823	0.130120891537592	0.0284180107392483	0.087423880328377	0.017358784885058	0.11360204785665	0.299979001469897
SimData702	0.0313181209127452	0.103673779573226	0.0479371237725736	0.0391176529408236	0.0548967061976281	0.11153330800152	0.0243585384876907	0.0749355038697678	0.0148791072535648	0.097374157550547	0.399976001439914
SimData703	0.0260986950652467	0.0863956802159892	0.03994800259987	0.0325983700814959	0.0457477126143693	0.0929453527323634	0.0202989850507475	0.0624468776561172	0.0123993800309984	0.0811459427028648	0.499975001249937
SimData704	0.0208791648334067	0.0691172353105876	0.031958721651134	0.0260789568417263	0.0365985360585577	0.0743570257189712	0.016239350425983	0.0499580016799328	0.00991960321587136	0.0649174033038678	0.599976000959962
SimData705	0.0208791648334067	0.0691172353105876	0.031958721651134	0.0260789568417263	0.0365985360585577	0.0743570257189712	0.016239350425983	0.0499580016799328	0.00991960321587136	0.0649174033038678	0.599976000959962
SimData706	0.0208791648334067	0.0691172353105876	0.031958721651134	0.0260789568417263	0.0365985360585577	0.0743570257189712	0.016239350425983	0.0499580016799328	0.00991960321587136	0.0649174033038678	0.599976000959962
SimData707	0.0208791648334067	0.0691172353105876	0.031958721651134	0.0260789568417263	0.0365985360585577	0.0743570257189712	0.016239350425983	0.0499580016799328	0.00991960321587136	0.0649174033038678	0.599976000959962
SimData708	0.0208791648334067	0.0691172353105876	0.031958721651134	0.0260789568417263	0.0365985360585577	0.0743570257189712	0.016239350425983	0.0499580016799328	0.00991960321587136	0.0649174033038678	0.599976000959962
SimData709	0.0208791648334067	0.0691172353105876	0.031958721651134	0.0260789568417263	0.0365985360585577	0.0743570257189712	0.016239350425983	0.0499580016799328	0.00991960321587136	0.0649174033038678	0.599976000959962
SimData71	0.0327173826093912	0.0674346052315815	0.0902327813774898	0.141748660107191	0.0304775617950564	0.0782337413006959	0.0591152707783377	0.0255179585633149	0.186065114790817	0.0884729221662267	0.199984001279898
SimData710	0.0208791648334067	0.0691172353105876	0.031958721651134	0.0260789568417263	0.0365985360585577	0.0743570257189712	0.016239350425983	0.0499580016799328	0.00991960321587136	0.0649174033038678	0.599976000959962
SimData711	0.0156595302140936	0.0518384448466546	0.0239692809215724	0.0195594132176035	0.0274491765247043	0.0557683269501915	0.0121796346109617	0.037468875933722	0.0074397768066958	0.0486885393438197	0.699979000629981
SimData712	0.0104397912041759	0.0345593088138237	0.0159796804063919	0.0130397392052159	0.0182996340073199	0.0371792564148717	0.00811983760324793	0.0249795004099918	0.00495990080198396	0.0324593508129837	0.799984000319994
SimData713	0.00521994780052199	0.017279827201728	0.00798992010079899	0.00651993480065199	0.00914990850091499	0.018589814101859	0.004059959400406	0.012489875101249	0.002479975200248	0.016229837701623	0.899991000089999
SimData714	0	0	0	0	0	0	0	0	0	0	1
SimData715	0.0002000200020002	0.0839083908390839	0.152515251525153	0.081008100810081	0.143914391439144	0.22012201220122	0.163216321632163	0.0562056205620562	0.0038003800380038	0.0951095109510951	0
SimData716	0.000180016201458131	0.0755167965116861	0.137262353611825	0.0729065615905432	0.129521656949125	0.198107829704673	0.146893220389835	0.0505845526097349	0.00342030782770449	0.0855977037933414	0.100009000810073
SimData717	0.000160012801024082	0.0671253700296024	0.122009760780862	0.0648051844147532	0.115129210336827	0.176094087527002	0.130570445635651	0.044963597087767	0.00304024321945756	0.076086086886951	0.200016001280102
SimData718	0.000140009800686048	0.0587341113877971	0.106757473023112	0.0567039692778495	0.100737051593612	0.154080785654996	0.114247997359815	0.0393427539927795	0.00266018621303491	0.0665746602262158	0.300021001470103
SimData719	0.000120007200432026	0.0503430205812349	0.0915054903294198	0.0486029161749705	0.0863451807108426	0.132067924075445	0.0979258755525331	0.0337220233213993	0.00228013680820849	0.0570634238054283	0.400024001440086
SimData72	0.0286279960402772	0.0590058695891288	0.0789544731868769	0.124031317807753	0.0266681332306739	0.0684552081354305	0.0517263791534593	0.0223284370094093	0.162808603397762	0.0774145809793314	0.299979001469897
SimData720	0.000100005000250013	0.0419520976048802	0.0762538126906345	0.0405020251012551	0.071953597679884	0.110055502775139	0.0816040802040102	0.0281014050702535	0.00190009500475024	0.0475523776188809	0.500025001250063
SimData721	8.00032001280051e-05	0.0335613424536981	0.0610024400976039	0.0324012960518421	0.0575623024920997	0.0880435217408696	0.0652826113044522	0.0224808992359694	0.0015200608024321	0.0380415216608664	0.600024000960038
SimData722	8.00032001280051e-05	0.0335613424536981	0.0610024400976039	0.0324012960518421	0.0575623024920997	0.0880435217408696	0.0652826113044522	0.0224808992359694	0.0015200608024321	0.0380415216608664	0.600024000960038
SimData723	8.00032001280051e-05	0.0335613424536981	0.0610024400976039	0.0324012960518421	0.0575623024920997	0.0880435217408696	0.0652826113044522	0.0224808992359694	0.0015200608024321	0.0380415216608664	0.600024000960038
SimData724	8.00032001280051e-05	0.0335613424536981	0.0610024400976039	0.0324012960518421	0.0575623024920997	0.0880435217408696	0.0652826113044522	0.0224808992359694	0.0015200608024321	0.0380415216608664	0.600024000960038
SimData725	8.00032001280051e-05	0.0335613424536981	0.0610024400976039	0.0324012960518421	0.0575623024920997	0.0880435217408696	0.0652826113044522	0.0224808992359694	0.0015200608024321	0.0380415216608664	0.600024000960038
SimData726	8.00032001280051e-05	0.0335613424536981	0.0610024400976039	0.0324012960518421	0.0575623024920997	0.0880435217408696	0.0652826113044522	0.0224808992359694	0.0015200608024321	0.0380415216608664	0.600024000960038
SimData727	8.00032001280051e-05	0.0335613424536981	0.0610024400976039	0.0324012960518421	0.0575623024920997	0.0880435217408696	0.0652826113044522	0.0224808992359694	0.0015200608024321	0.0380415216608664	0.600024000960038
SimData728	6.00018000540016e-05	0.0251707551226537	0.0457513725411762	0.0243007290218707	0.0431712951388542	0.0660319809594288	0.0489614688440653	0.0168605058151745	0.00114003420102603	0.0285308559256778	0.700021000630019
SimData729	4.00008000160003e-05	0.0167803356067121	0.0305006100122002	0.0162003240064801	0.0287805756115122	0.0440208804176083	0.0326406528130563	0.0112402248044961	0.000760015200304006	0.0190203804076081	0.800016000320006
SimData73	0.0245385276883387	0.0505769653820771	0.0676759394436334	0.106313621182729	0.0228586284822911	0.0586764794112353	0.0443373397596144	0.0191388516688999	0.139551626902386	0.0663560186388817	0.399976001439914
SimData730	2.0000200002e-05	0.00839008390083901	0.015250152501525	0.00810008100081001	0.014390143901439	0.022010220102201	0.016320163201632	0.00562005620056201	0.000380003800038	0.00951009510095101	0.900009000090001
SimData731	0	0	0	0	0	0	0	0	0	0	1
SimData732	0.0371	0.1714	0.183	0.0392	0.1792	0.0324	0.0369	0.1042	0.0806	0.136	0
SimData733	0.03339	0.15426	0.1647	0.03528	0.16128	0.02916	0.03321	0.09378	0.07254	0.1224	0.1
SimData734	0.02968	0.13712	0.1464	0.03136	0.14336	0.02592	0.02952	0.08336	0.06448	0.1088	0.2
SimData735	0.02597	0.11998	0.1281	0.02744	0.12544	0.02268	0.02583	0.07294	0.05642	0.0952	0.3
SimData736	0.02226	0.10284	0.1098	0.02352	0.10752	0.01944	0.02214	0.06252	0.04836	0.0816	0.4
SimData737	0.01855	0.0857	0.0915	0.0196	0.0896	0.0162	0.01845	0.0521	0.0403	0.068	0.5
SimData738	0.01484	0.06856	0.0732	0.01568	0.07168	0.01296	0.01476	0.04168	0.03224	0.0544	0.6
SimData739	0.01484	0.06856	0.0732	0.01568	0.07168	0.01296	0.01476	0.04168	0.03224	0.0544	0.6
SimData74	0.0204489775511224	0.0421478926053697	0.056397180140993	0.0885955702214889	0.0190490475476226	0.0488975551222439	0.0369481525923704	0.015949202539873	0.116294185290735	0.0552972351382431	0.499975001249938
SimData740	0.01484	0.06856	0.0732	0.01568	0.07168	0.01296	0.01476	0.04168	0.03224	0.0544	0.6
SimData741	0.01484	0.06856	0.0732	0.01568	0.07168	0.01296	0.01476	0.04168	0.03224	0.0544	0.6
SimData742	0.01484	0.06856	0.0732	0.01568	0.07168	0.01296	0.01476	0.04168	0.03224	0.0544	0.6
SimData743	0.01484	0.06856	0.0732	0.01568	0.07168	0.01296	0.01476	0.04168	0.03224	0.0544	0.6
SimData744	0.01484	0.06856	0.0732	0.01568	0.07168	0.01296	0.01476	0.04168	0.03224	0.0544	0.6
SimData745	0.01113	0.05142	0.0549	0.01176	0.05376	0.00972	0.01107	0.03126	0.02418	0.0408	0.7
SimData746	0.00742	0.03428	0.0366	0.00784	0.03584	0.00648	0.00738	0.02084	0.01612	0.0272	0.8
SimData747	0.00371	0.01714	0.0183	0.00392	0.01792	0.00324	0.00369	0.01042	0.00806	0.0136	0.9
SimData748	0	0	0	0	0	0	0	0	0	0	1
SimData749	0.0406	0.1339	0.1169	0.1239	0.1416	2e-04	0.133	0.1458	0.1169	0.0472	0
SimData75	0.016359345626175	0.0337186512539498	0.0451181952721891	0.0708771649134035	0.015239390424383	0.0391184352625895	0.0295588176472941	0.0127594896204152	0.093036278548858	0.0442382304707812	0.599976000959962
SimData750	0.03654	0.12051	0.10521	0.11151	0.12744	0.00018	0.1197	0.13122	0.10521	0.04248	0.1
SimData751	0.03248	0.10712	0.09352	0.09912	0.11328	0.00016	0.1064	0.11664	0.09352	0.03776	0.2
SimData752	0.02842	0.09373	0.08183	0.08673	0.09912	0.00014	0.0931	0.10206	0.08183	0.03304	0.3
SimData753	0.02436	0.08034	0.07014	0.07434	0.08496	0.00012	0.0798	0.08748	0.07014	0.02832	0.4
SimData754	0.0203	0.06695	0.05845	0.06195	0.0708	1e-04	0.0665	0.0729	0.05845	0.0236	0.5
SimData755	0.01624	0.05356	0.04676	0.04956	0.05664	8e-05	0.0532	0.05832	0.04676	0.01888	0.6
SimData756	0.01624	0.05356	0.04676	0.04956	0.05664	8e-05	0.0532	0.05832	0.04676	0.01888	0.6
SimData757	0.01624	0.05356	0.04676	0.04956	0.05664	8e-05	0.0532	0.05832	0.04676	0.01888	0.6
SimData758	0.01624	0.05356	0.04676	0.04956	0.05664	8e-05	0.0532	0.05832	0.04676	0.01888	0.6
SimData759	0.01624	0.05356	0.04676	0.04956	0.05664	8e-05	0.0532	0.05832	0.04676	0.01888	0.6
SimData76	0.016359345626175	0.0337186512539498	0.0451181952721891	0.0708771649134035	0.015239390424383	0.0391184352625895	0.0295588176472941	0.0127594896204152	0.093036278548858	0.0442382304707812	0.599976000959962
SimData760	0.01624	0.05356	0.04676	0.04956	0.05664	8e-05	0.0532	0.05832	0.04676	0.01888	0.6
SimData761	0.01624	0.05356	0.04676	0.04956	0.05664	8e-05	0.0532	0.05832	0.04676	0.01888	0.6
SimData762	0.01218	0.04017	0.03507	0.03717	0.04248	6e-05	0.0399	0.04374	0.03507	0.01416	0.7
SimData763	0.00812	0.02678	0.02338	0.02478	0.02832	4e-05	0.0266	0.02916	0.02338	0.00944	0.8
SimData764	0.00406	0.01339	0.01169	0.01239	0.01416	2e-05	0.0133	0.01458	0.01169	0.00472	0.9
SimData765	0	0	0	0	0	0	0	0	0	0	1
SimData766	0.0564	0.1536	0.1418	0.1341	0.1135	0.026	0.0209	0.1644	0.1605	0.0288	0
SimData767	0.05076	0.13824	0.12762	0.12069	0.10215	0.0234	0.01881	0.14796	0.14445	0.02592	0.1
SimData768	0.04512	0.12288	0.11344	0.10728	0.0908	0.0208	0.01672	0.13152	0.1284	0.02304	0.2
SimData769	0.03948	0.10752	0.09926	0.09387	0.07945	0.0182	0.01463	0.11508	0.11235	0.02016	0.3
SimData77	0.016359345626175	0.0337186512539498	0.0451181952721891	0.0708771649134035	0.015239390424383	0.0391184352625895	0.0295588176472941	0.0127594896204152	0.093036278548858	0.0442382304707812	0.599976000959962
SimData770	0.03384	0.09216	0.08508	0.08046	0.0681	0.0156	0.01254	0.09864	0.0963	0.01728	0.4
SimData771	0.0282	0.0768	0.0709	0.06705	0.05675	0.013	0.01045	0.0822	0.08025	0.0144	0.5
SimData772	0.02256	0.06144	0.05672	0.05364	0.0454	0.0104	0.00836	0.06576	0.0642	0.01152	0.6
SimData773	0.02256	0.06144	0.05672	0.05364	0.0454	0.0104	0.00836	0.06576	0.0642	0.01152	0.6
SimData774	0.02256	0.06144	0.05672	0.05364	0.0454	0.0104	0.00836	0.06576	0.0642	0.01152	0.6
SimData775	0.02256	0.06144	0.05672	0.05364	0.0454	0.0104	0.00836	0.06576	0.0642	0.01152	0.6
